STATION,STATION_NAME,DATE,PRCP,TMAX,TMIN,AWND
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20081021,0,12.2,2.2,3
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20081022,0,11.7,0,4.1
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20081023,0,15,1.7,5.9
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20081024,26.4,10.6,7.8,3.6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20081025,0.8,10,5.6,5.5
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20081026,0.3,13.9,2.8,8.4
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20081027,15,7.8,0,5.5
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20081028,3.8,3.9,-1.1,3.2
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20081029,0,8.9,-2.2,3.8
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20081030,0,14.4,-2.8,3.4
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20081031,0,21.1,7.8,4
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20081101,0,15,6.1,1.3
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20081102,5.1,17.8,5.6,4.5
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20081103,0,22.2,12.8,3.8
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20081104,0,22.2,8.9,3.5
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20081105,0,21.7,6.7,3.7
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20081106,1.3,21.7,11.1,5.7
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20081107,0,14.4,4.4,5
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20081108,1,5,1.7,6.4
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20081109,4.6,2.8,0,5.3
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20081110,0,2.2,-4.4,3.6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20081111,3.8,2.8,-5.6,2.7
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20081112,3,10,2.2,4.1
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20081113,0,11.7,7.2,6.2
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20081114,7.4,11.7,5.6,4.2
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20081115,2,6.1,3.3,6.4
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20081116,1.5,3.3,0,5.3
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20081117,2.3,0.6,-3.9,3.4
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20081118,5.3,0,-13.3,1.4
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20081119,0,4.4,-4.4,5.8
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20081120,0.8,2.8,-5,6.6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20081121,8.1,-2.2,-9.4,3.4
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20081122,0,-2.2,-11.7,2.3
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20081123,0,2.8,-13.9,2.6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20081124,2,2.8,0,4.3
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20081125,1.3,2.8,-1.1,5.7
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20081126,0,3.9,-5,2.2
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20081127,0,6.7,-5.6,3.4
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20081128,0,5,-3.3,4.1
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20081129,0,5.6,-6.1,1.3
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20081130,1.8,1.7,0,2.6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20081201,3.3,0.6,-5,5.5
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20081202,0,0,-6.1,5.7
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20081203,1.3,4.4,-0.6,5.9
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20081204,0.3,-0.6,-7.2,5.7
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20081205,0,-6.7,-12.2,5.5
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20081206,5.1,-0.6,-8.3,7.4
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20081207,0.5,-4.4,-6.7,4.4
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20081208,0,3.9,-7.2,4.2
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20081209,23.4,5.6,-1.1,4.4
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20081210,0,-0.6,-6.1,4.2
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20081211,0,1.7,-8.9,2.9
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20081212,0.5,-1.1,-11.7,5.3
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20081213,1.3,2.8,-10.6,6.6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20081214,0.8,11.7,2.2,8.2
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20081215,6.6,11.7,-12.2,7.1
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20081216,5.8,-5.6,-11.7,3.1
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20081217,0,-5.6,-13.9,3.6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20081218,0,-4.4,-13.9,1.1
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20081219,20.6,0,-6.1,4.6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20081220,0.5,-4.4,-7.2,4.1
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20081221,0.3,-4.4,-19.4,8.9
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20081222,0,-13.9,-17.8,5.6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20081223,3.8,1.1,-14.4,5.6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20081224,5.3,3.3,-10,6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20081225,0,-5,-12.8,4
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20081226,3.8,10.6,-5,5.1
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20081227,12.4,16.7,8.9,6.7
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20081228,0.5,12.8,-3.9,7.9
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20081229,0,7.2,-3.3,6.2
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20081230,0,3.9,-4.4,3.6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20081231,0.3,-1.7,-8.9,6.2
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20090101,0,-1.1,-10,5.1
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20090102,0,-1.1,-10,4.6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20090103,0,0.6,-10.6,5.5
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20090104,3.3,2.2,-4.4,6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20090105,0,-2.8,-8.9,2.8
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20090106,0.8,-1.7,-8.9,3.4
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20090107,1.8,-1.1,-7.2,4.4
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20090108,0,-7.2,-11.7,5.1
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20090109,8.1,-3.3,-13.3,3.4
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20090110,5.1,-3.9,-9.4,3.8
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20090111,0.8,-5,-7.2,2.8
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20090112,1.8,-1.1,-6.7,3.6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20090113,3,0.6,-17.8,6.7
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20090114,1.3,-10.6,-21.1,2.4
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20090115,7.6,-10.6,-26.1,5.5
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20090116,0,-18.9,-28.3,3.8
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20090117,0.5,-3.9,-22.2,6.3
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20090118,0.5,-5,-11.1,5.3
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20090119,0.5,-5.6,-17.8,1.8
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20090120,0,-7.2,-21.7,2.5
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20090121,0,-2.8,-15,4.6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20090122,0,0,-9.4,3
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20090123,0,1.1,-5,6.7
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20090124,0.3,-5,-17.2,4.4
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20090125,0,-11.1,-18.9,3
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20090126,0,-8.3,-17.8,2.1
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20090127,0.5,-6.1,-16.1,1.4
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20090128,3.8,-6.1,-12.8,4.1
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20090129,0,-1.7,-12.2,6.8
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20090130,0.3,-8.9,-14.4,5
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20090131,0,0.6,-17.8,6.4
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20090201,0,2.8,-5.6,4.8
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20090202,0,-1.7,-10,3.2
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20090203,0.3,-5,-12.8,4.3
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20090204,0,-7.2,-17.8,2.8
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20090205,0,-6.1,-16.7,4.6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20090206,0,6.1,-12.8,3.6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20090207,0,12.8,2.8,7.6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20090208,0,3.9,-3.3,3
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20090209,5.1,8.9,-5.6,4.5
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20090210,0.3,16.7,8.9,6.7
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20090211,25.7,14.4,1.7,6.7
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20090212,0,5,-1.1,7.2
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20090213,0,0.6,-4.4,2.6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20090214,1.8,1.7,-3.9,3.9
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20090215,0,0,-8.3,2.2
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20090216,0,0.6,-7.2,1.8
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20090217,0,5,-7.8,5.5
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20090218,11.9,3.9,-4.4,4.9
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20090219,2.3,-4.4,-9.4,7.7
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20090220,0,-4.4,-11.1,3.8
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20090221,1.8,0.6,-8.3,7.4
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20090222,2,-3.9,-6.7,6.7
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20090223,0.8,-3.3,-12.8,1.3
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20090224,0,1.1,-12.8,3.7
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20090225,0,11.7,-0.6,3.7
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20090226,18,12.2,-3.3,4
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20090227,6.4,10,-6.1,8
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20090228,0,0,-7.2,3.9
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20090301,0,-3.3,-10,5.2
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20090302,0,-3.9,-13.3,3.8
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20090303,0,-1.1,-15,1.3
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20090304,0,6.1,-4.4,4.1
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20090305,0,18.3,2.2,7.7
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20090306,0,20.6,5.6,5.4
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20090307,28.7,13.3,5,2.6
